# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 25 09:39:08 2026
#
# User preference: *
#
# CONSTRAINT:  where (soltype like '%confirmed%'
# CONSTRAINT:  and pl_controv_flag = 0
# CONSTRAINT:  and pl_radj > 0
# CONSTRAINT:  and pl_bmassj > 0)
# CONSTRAINT:  order by pl_bmassj desc
#
# COLUMN pl_name:        Planet Name
# COLUMN sy_snum:        Number of Stars
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
#
pl_name,sy_snum,discoverymethod,disc_year,soltype,pl_controv_flag,pl_radj,pl_bmassj
Kepler-60 b,1,Transit,2012,Published Confirmed,0,0.15255598,0.01318315
Kepler-60 d,1,Transit,2012,Published Confirmed,0,0.17753591,0.01308876
HD 235088 b,1,Transit,2023,Published Confirmed,0,0.17682250,0.01305736
Kepler-79 e,1,Transit,2014,Published Confirmed,0,0.31100000,0.01300000
Kepler-65 d,1,Transit,2012,Published Confirmed,0,0.14158266,0.01300000
Kepler-62 c,1,Transit,2013,Published Confirmed,0,0.04800000,0.01300000
Kepler-51 c,1,Transit,2012,Published Confirmed,0,0.80300000,0.01300000
Kepler-289 d,1,Transit,2014,Published Confirmed,0,0.23900000,0.01300000
Kepler-80 e,1,Transit,2014,Published Confirmed,0,0.14274244,0.01299437
Kepler-126 b,1,Transit,2014,Published Confirmed,0,0.14086919,0.01294360
TOI-2095 b,1,Transit,2023,Published Confirmed,0,0.11151772,0.01290004
TOI-1468 c,1,Transit,2022,Published Confirmed,0,0.18966934,0.01290004
HD 25463 c,1,Transit,2023,Published Confirmed,0,0.13382127,0.01290004
HD 224018 b,1,Radial Velocity,2025,Published Confirmed,0,0.08118490,0.01290004
Kepler-33 d,1,Transit,2011,Published Confirmed,0,0.41038451,0.01289998
CoRoT-7 b,1,Transit,2009,Published Confirmed,0,0.15000000,0.01282637
L 168-9 b,1,Transit,2020,Published Confirmed,0,0.14541911,0.01280565
TOI-1011 b,1,Transit,2025,Published Confirmed,0,0.12936056,0.01271126
HD 137496 b,1,Transit,2021,Published Confirmed,0,0.11687057,0.01271126
GJ 9827 d,1,Transit,2017,Published Confirmed,0,0.18039076,0.01271120
Kepler-93 b,1,Transit,2014,Published Confirmed,0,0.13185833,0.01264827
Kepler-100 b,1,Transit,2014,Published Confirmed,0,0.11954700,0.01261687
Kepler-100 c,1,Transit,2014,Published Confirmed,0,0.20876118,0.01259244
TOI-6008 b,1,Transit,2024,Published Confirmed,0,0.09189060,0.01258541
TOI-1799 b,1,Transit,2024,Published Confirmed,0,0.12689725,0.01258541
GJ 341 b,1,Transit,2025,Published Confirmed,0,0.07850848,0.01258541
G 9-40 b,1,Transit,2019,Published Confirmed,0,0.16950694,0.01258541
TOI-776 b,1,Transit,2020,Published Confirmed,0,0.16504595,0.01258534
Kepler-29 c,1,Transit,2011,Published Confirmed,0,0.28013204,0.01258534
Kepler-223 b,1,Transit,2014,Published Confirmed,0,0.19627085,0.01258534
TOI-178 g,1,Transit,2021,Published Confirmed,0,0.25604425,0.01239656
Kepler-48 b,1,Transit,2012,Published Confirmed,0,0.16772237,0.01239656
Kepler-33 d,1,Transit,2011,Published Confirmed,0,0.40860023,0.01230217
Kepler-323 b,1,Transit,2014,Published Confirmed,0,0.12320478,0.01227077
HD 110067 e,3,Transit,2023,Published Confirmed,0,0.17307551,0.01227077
Kepler-60 d,1,Transit,2012,Published Confirmed,0,0.14274244,0.01227071
Kepler-51 c,1,Transit,2012,Published Confirmed,0,0.57096976,0.01227071
Kepler-36 b,1,Transit,2012,Published Confirmed,0,0.13382104,0.01227071
Kepler-307 c,1,Transit,2013,Published Confirmed,0,0.24266215,0.01227071
Kepler-307 c,1,Transit,2013,Published Confirmed,0,0.24087787,0.01227071
K2-36 b,1,Transit,2016,Published Confirmed,0,0.12757605,0.01227071
TOI-1444 b,1,Transit,2021,Published Confirmed,0,0.12463221,0.01217638
Gliese 12 b,1,Transit,2024,Published Confirmed,0,0.08546718,0.01217638
TOI-178 e,1,Transit,2021,Published Confirmed,0,0.19689535,0.01214486
Kepler-60 c,1,Transit,2012,Published Confirmed,0,0.16950665,0.01211339
Kepler-60 c,1,Transit,2012,Published Confirmed,0,0.18279985,0.01208199
Kepler-36 b,1,Transit,2012,Published Confirmed,0,0.13364261,0.01205047
Kepler-138 c,1,Transit,2014,Published Confirmed,0,0.14400000,0.01200000
Kepler-114 d,1,Transit,2013,Published Confirmed,0,0.22600000,0.01200000
Kepler-102 d,1,Transit,2014,Published Confirmed,0,0.10500000,0.01200000
Kepler-99 b,2,Transit,2014,Published Confirmed,0,0.16165609,0.01197380
Kepler-107 b,1,Transit,2014,Published Confirmed,0,0.13703298,0.01195614
K2-79 b,1,Transit,2016,Published Confirmed,0,0.35596457,0.01195614
HR 858 c,2,Transit,2019,Published Confirmed,0,0.17655486,0.01195614
Kepler-93 b,1,Transit,2014,Published Confirmed,0,0.13185833,0.01195608
Kepler-107 d,1,Transit,2014,Published Confirmed,0,0.07672406,0.01195608
Kepler-128 b,1,Transit,2013,Published Confirmed,0,0.12677335,0.01192467
TOI-1685 b,1,Transit,2021,Published Confirmed,0,0.15166410,0.01189321
TOI-1238 b,1,Transit,2022,Published Confirmed,0,0.10794916,0.01183028
TOI-5788 b,1,Transit,2026,Published Confirmed,0,0.13631926,0.01170443
TOI-286 c,1,Transit,2024,Published Confirmed,0,0.16772265,0.01170443
Kepler-10 b,1,Transit,2011,Published Confirmed,0,0.13114462,0.01170437
TOI-451 c,2,Transit,2020,Published Confirmed,0,0.26139754,0.01164150
Kepler-289 b,1,Transit,2014,Published Confirmed,0,0.22214330,0.01164150
Kepler-80 d,1,Transit,2014,Published Confirmed,0,0.11597823,0.01164144
Kepler-60 b,1,Transit,2012,Published Confirmed,0,0.14274244,0.01164144
HD 21749 c,1,Transit,2019,Published Confirmed,0,0.07957891,0.01164144
Kepler-51 b,1,Transit,2012,Published Confirmed,0,0.61468569,0.01161004
GJ 9827 b,1,Transit,2017,Published Confirmed,0,0.14095840,0.01161004
Kepler-10 b,1,Transit,2011,Published Confirmed,0,0.13283991,0.01150885
TOI-663 c,1,Transit,2024,Published Confirmed,0,0.20162404,0.01148418
Kepler-307 c,1,Transit,2013,Published Confirmed,0,0.19627085,0.01145266
Kepler-105 c,1,Transit,2014,Published Confirmed,0,0.14274244,0.01132681
Kepler-93 b,1,Transit,2014,Published Confirmed,0,0.14532990,0.01131049
TOI-1444 b,1,Transit,2021,Published Confirmed,0,0.12649879,0.01126394
Kepler-10 b,1,Transit,2011,Published Confirmed,0,0.13114484,0.01126394
TOI-512 b,1,Transit,2025,Published Confirmed,0,0.13738983,0.01123248
Kepler-10 b,1,Transit,2011,Published Confirmed,0,0.13283968,0.01123242
HR 858 b,2,Transit,2019,Published Confirmed,0,0.17878521,0.01116955
GJ 9827 d,1,Transit,2017,Published Confirmed,0,0.18039107,0.01110662
TOI-1203 b,1,Radial Velocity,2025,Published Confirmed,0,0.13560555,0.01104370
Kepler-107 b,1,Transit,2014,Published Confirmed,0,0.13703274,0.01104364
Kepler-80 b,1,Transit,2012,Published Confirmed,0,0.21116996,0.01101223
Kepler-51 b,1,Transit,2012,Published Confirmed,0,0.60933284,0.01101223
Kepler-98 b,1,Transit,2014,Published Confirmed,0,0.17800000,0.01100000
Kepler-97 b,1,Transit,2014,Published Confirmed,0,0.13200000,0.01100000
Kepler-414 b,1,Transit Timing Variations,2014,Published Confirmed,0,0.15300000,0.01100000
Kepler-1710 b,1,Transit,2021,Published Confirmed,0,0.23079708,0.01099626
TOI-2345 b,1,Transit,2025,Published Confirmed,0,0.13417812,0.01098077
Kepler-80 c,1,Transit,2012,Published Confirmed,0,0.22365994,0.01098077
TOI-178 e,1,Transit,2021,Published Confirmed,0,0.20528182,0.01094930
TOI-1416 b,1,Transit,2023,Published Confirmed,0,0.14452697,0.01094930
TOI-1685 b,1,Transit,2021,Published Confirmed,0,0.13016349,0.01079199
GJ 9827 d,1,Transit,2017,Published Confirmed,0,0.17441372,0.01076052
GJ 9827 b,1,Transit,2017,Published Confirmed,0,0.14452672,0.01076047
HD 23472 c,1,Transit,2019,Published Confirmed,0,0.16683051,0.01072906
TOI-238 b,1,Transit,2024,Published Confirmed,0,0.12507828,0.01069760
Kepler-79 e,1,Transit,2014,Published Confirmed,0,0.25872067,0.01069754
Kepler-97 b,1,Transit,2014,Published Confirmed,0,0.14479461,0.01066696
Kepler-128 c,1,Transit,2013,Published Confirmed,0,0.13569476,0.01063467
TOI-238 b,1,Transit,2024,Published Confirmed,0,0.13908490,0.01060321
TOI-1444 b,1,Transit,2021,Published Confirmed,0,0.12668413,0.01050882
GJ 3090 b,1,Transit,2022,Published Confirmed,0,0.19002620,0.01050882
TOI-4336 A b,3,Transit,2024,Published Confirmed,0,0.19065070,0.01047735
TOI-260 b,1,Transit,2024,Published Confirmed,0,0.13140499,0.01038296
K2-3 c,1,Transit,2015,Published Confirmed,0,0.15077196,0.01038296
Kepler-595 c,1,Transit,2020,Published Confirmed,0,0.09001695,0.01038291
LHS 1903 b,1,Transit,2026,Published Confirmed,0,0.12329399,0.01032003
Kepler-10 b,1,Transit,2011,Published Confirmed,0,0.13114484,0.01025711
Kepler-10 b,1,Transit,2011,Published Confirmed,0,0.13114484,0.01019418
TOI-1468 b,1,Transit,2022,Published Confirmed,0,0.11419415,0.01009979
K2-85 b,1,Transit,2016,Published Confirmed,0,0.12489985,0.01006833
TOI-561 b,1,Transit,2020,Published Confirmed,0,0.12936034,0.01006828
Kepler-407 b,1,Transit,2014,Published Confirmed,0,0.09500000,0.01006828
Kepler-37 b,1,Transit,2013,Published Confirmed,0,0.02643505,0.01000000
Kepler-307 b,1,Transit,2013,Published Confirmed,0,0.28500000,0.01000000
Kepler-254 c,1,Transit,2014,Published Confirmed,0,0.18600000,0.01000000
Kepler-20 e,2,Transit,2011,Published Confirmed,0,0.07740000,0.01000000
Kepler-101 c,1,Transit,2014,Published Confirmed,0,0.11200000,0.01000000
Kepler-10 b,1,Transit,2011,Published Confirmed,0,0.13100000,0.01000000
TOI-198 b,1,Transit,2023,Published Confirmed,0,0.12133128,0.00997394
TOI-1266 c,1,Transit,2020,Published Confirmed,0,0.17664407,0.00997394
Kepler-47 c,2,Transit,2012,Published Confirmed,0,0.41484521,0.00997389
K2-3 c,1,Transit,2015,Published Confirmed,0,0.15790882,0.00975364
K2-138 b,1,Transit,2017,Published Confirmed,0,0.13471318,0.00975364
TOI-1685 b,1,Transit,2021,Published Confirmed,0,0.15166410,0.00972223
Kepler-54 b,1,Transit,2012,Published Confirmed,0,0.16558151,0.00972223
HD 260655 c,1,Transit,2022,Published Confirmed,0,0.13676533,0.00972223
TOI-431 b,1,Transit,2021,Published Confirmed,0,0.11419415,0.00965930
TOI-1685 b,1,Transit,2021,Published Confirmed,0,0.12677335,0.00965930
TOI-1468 b,1,Transit,2022,Published Confirmed,0,0.12498906,0.00956491
TOI-1685 b,1,Transit,2021,Published Confirmed,0,0.13096641,0.00953345
GJ 9827 d,1,Transit,2017,Published Confirmed,0,0.16861480,0.00950198
GJ 9827 d,1,Transit,2017,Published Confirmed,0,0.17664407,0.00950198
TOI-178 d,1,Transit,2021,Published Confirmed,0,0.22945847,0.00947047
TOI-561 b,1,Transit,2020,Published Confirmed,0,0.12995045,0.00943906
Kepler-102 d,1,Transit,2014,Published Confirmed,0,0.10295316,0.00943906
K2-136 d,2,Transit,2017,Published Confirmed,0,0.13962019,0.00943906
GJ 486 b,1,Radial Velocity,2021,Published Confirmed,0,0.11981464,0.00943906
Kepler-102 c,1,Transit,2014,Published Confirmed,0,0.05200000,0.00943901
Kepler-100 d,1,Transit,2014,Published Confirmed,0,0.14400000,0.00943901
Kepler-80 e,1,Transit,2014,Published Confirmed,0,0.11865486,0.00934467
TOI-1453 c,2,Transit,2025,Published Confirmed,0,0.19841233,0.00928174
Kepler-359 c,1,Transit,2014,Published Confirmed,0,0.42822732,0.00912437
TOI-544 b,1,Transit,2022,Published Confirmed,0,0.18003421,0.00909296
TOI-1266 c,1,Transit,2020,Published Confirmed,0,0.19002620,0.00906149
LTT 1445 A b,3,Transit,2019,Published Confirmed,0,0.11642450,0.00903003
Kepler-406 c,1,Transit,2014,Published Confirmed,0,0.07600000,0.00900000
Kepler-114 c,1,Transit,2013,Published Confirmed,0,0.14300000,0.00900000
Kepler-11 c,1,Transit,2010,Published Confirmed,0,0.25600000,0.00900000
Kepler-105 c,1,Transit,2014,Published Confirmed,0,0.16500000,0.00900000
GJ 486 b,1,Radial Velocity,2021,Published Confirmed,0,0.11642430,0.00887267
K2-3 d,1,Transit,2015,Published Confirmed,0,0.13560555,0.00880979
HD 93963 A b,2,Transit,2022,Published Confirmed,0,0.13110413,0.00880979
HD 191939 d,1,Transit,2020,Published Confirmed,0,0.26719646,0.00880979
GJ 486 b,1,Radial Velocity,2021,Published Confirmed,0,0.11499708,0.00871539
LTT 1445 A b,3,Transit,2019,Published Confirmed,0,0.11954700,0.00858954
Kepler-359 d,1,Transit,2014,Published Confirmed,0,0.41038451,0.00849511
TOI-244 b,1,Transit,2023,Published Confirmed,0,0.13560555,0.00843222
K2-3 c,1,Transit,2015,Published Confirmed,0,0.14113683,0.00843222
Kepler-68 c,2,Transit,2013,Published Confirmed,0,0.08270154,0.00839928
LTT 3780 b,2,Transit,2020,Published Confirmed,0,0.11883308,0.00824340
K2-229 b,1,Transit,2018,Published Confirmed,0,0.10384512,0.00814901
TOI-1807 b,1,Transit,2021,Published Confirmed,0,0.12222342,0.00808612
Kepler-23 b,1,Transit,2011,Published Confirmed,0,0.14613282,0.00805466
K2-229 b,1,Transit,2018,Published Confirmed,0,0.11240986,0.00802320
Kepler-93 b,1,Transit,2014,Published Confirmed,0,0.13400000,0.00800000
Kepler-11 f,1,Transit,2010,Published Confirmed,0,0.21100000,0.00800000
Kepler-102 d,1,Transit,2014,Published Confirmed,0,0.10400000,0.00800000
Wolf 327 b,1,Transit,2024,Published Confirmed,0,0.11062558,0.00796027
TOI-1064 c,1,Transit,2022,Published Confirmed,0,0.23650679,0.00786588
K2-229 b,1,Transit,2018,Published Confirmed,0,0.10678919,0.00783438
TOI-771 b,1,Transit,2024,Published Confirmed,0,0.12133128,0.00777149
LTT 3780 b,2,Transit,2020,Published Confirmed,0,0.11776272,0.00777149
LTT 3780 b,2,Transit,2020,Published Confirmed,0,0.11820879,0.00774003
Kepler-65 b,1,Transit,2012,Published Confirmed,0,0.13569476,0.00772294
TOI-1807 b,1,Transit,2021,Published Confirmed,0,0.13353719,0.00767710
L 98-59 c,1,Transit,2019,Published Confirmed,0,0.11954700,0.00761417
L 98-59 c,1,Transit,2019,Published Confirmed,0,0.12043893,0.00761413
GJ 9827 c,1,Transit,2017,Published Confirmed,0,0.11321260,0.00761413
Kepler-65 b,1,Transit,2012,Published Confirmed,0,0.12882505,0.00760000
Kepler-1876 b,1,Transit,2021,Published Confirmed,0,0.07609969,0.00755124
K2-233 b,1,Transit,2018,Published Confirmed,0,0.11731664,0.00755124
LHS 3844 b,1,Transit,2019,Published Confirmed,0,0.11472943,0.00745685
GJ 9827 d,1,Transit,2017,Published Confirmed,0,0.18199692,0.00739393
LTT 3780 b,2,Transit,2020,Published Confirmed,0,0.12043914,0.00736246
LTT 3780 b,2,Transit,2020,Published Confirmed,0,0.11687057,0.00736246
LHS 1478 b,1,Transit,2021,Published Confirmed,0,0.11080401,0.00733100
TOI-1453 b,2,Transit,2025,Published Confirmed,0,0.10464823,0.00729954
LTT 1445 A b,3,Transit,2019,Published Confirmed,0,0.12757627,0.00729954
TOI-2322 b,1,Transit,2025,Published Confirmed,0,0.08867889,0.00726807
L 98-59 d,1,Transit,2019,Published Confirmed,0,0.14095840,0.00726807
L 98-59 d,1,Transit,2019,Published Confirmed,0,0.14006602,0.00726804
Kepler-138 c,1,Transit,2014,Published Confirmed,0,0.13471341,0.00723661
Kepler-51 b,1,Transit,2012,Published Confirmed,0,0.76724061,0.00723657
TOI-561 b,1,Transit,2020,Published Confirmed,0,0.12222342,0.00704783
KOI-1831 d,1,Transit,2018,Published Confirmed,0,0.10081202,0.00701636
Kepler-51 b,1,Transit,2012,Published Confirmed,0,0.63300000,0.00700000
Kepler-307 b,1,Transit,2013,Published Confirmed,0,0.28600000,0.00700000
Kepler-11 f,1,Transit,2010,Published Confirmed,0,0.23300000,0.00700000
L 98-59 c,1,Transit,2019,Published Confirmed,0,0.12356164,0.00698490
L 98-59 c,1,Transit,2019,Published Confirmed,0,0.12115285,0.00698490
TOI-5388.01,1,Transit,2024,Published Confirmed,0,0.08832204,0.00692197
K2-3 d,1,Transit,2015,Published Confirmed,0,0.13007427,0.00692197
HD 191939 d,1,Transit,2020,Published Confirmed,0,0.27807074,0.00692197
TOI-1266 c,1,Transit,2020,Published Confirmed,0,0.13917388,0.00692194
LTT 1445 A b,3,Transit,2019,Published Confirmed,0,0.12311535,0.00692194
Kepler-345 c,1,Transit,2014,Published Confirmed,0,0.11597823,0.00692194
HD 260655 b,1,Transit,2022,Published Confirmed,0,0.11687057,0.00689051
Kepler-85 c,1,Transit,2012,Published Confirmed,0,0.17646564,0.00676466
K2-3 c,1,Transit,2015,Published Confirmed,0,0.15344839,0.00673319
HD 260655 b,1,Transit,2022,Published Confirmed,0,0.11062558,0.00673319
Kepler-1972 c,1,Transit,2022,Published Confirmed,0,0.07743791,0.00663880
Kepler-54 c,1,Transit,2012,Published Confirmed,0,0.15059353,0.00660734
Kepler-138 d,1,Transit,2014,Published Confirmed,0,0.13471341,0.00660734
K2-32 e,2,Transit,2019,Published Confirmed,0,0.10812758,0.00660734
Kepler-80 e,1,Transit,2014,Published Confirmed,0,0.11597823,0.00660731
K2-3 c,1,Transit,2015,Published Confirmed,0,0.14666786,0.00660731
GJ 1252 b,1,Transit,2020,Published Confirmed,0,0.10643233,0.00657584
TOI-406 c,1,Transit,2024,Published Confirmed,0,0.11776272,0.00654441
Kepler-47 b,2,Transit,2012,Published Confirmed,0,0.27210277,0.00651292
Kepler-28 c,1,Transit,2011,Published Confirmed,0,0.16567073,0.00648148
Kepler-98 b,1,Transit,2014,Published Confirmed,0,0.16683051,0.00645030
TOI-561 b,1,Transit,2020,Published Confirmed,0,0.12463221,0.00635563
Kepler-1972 b,1,Transit,2022,Published Confirmed,0,0.07154977,0.00635563
TOI-561 b,1,Transit,2020,Published Confirmed,0,0.12713020,0.00629270
TOI-1411 b,1,Transit,2022,Published Confirmed,0,0.10695049,0.00629270
L 98-59 c,1,Transit,2019,Published Confirmed,0,0.11856564,0.00629270
Kepler-37 d,1,Transit,2013,Published Confirmed,0,0.18110478,0.00629270
Kepler-60 c,1,Transit,2012,Published Confirmed,0,0.16058524,0.00629267
L 98-59 c,1,Transit,2019,Published Confirmed,0,0.11776272,0.00622978
Kepler-138 c,1,Transit,2014,Published Confirmed,0,0.10678919,0.00619828
Kepler-78 b,2,Transit,2013,Published Confirmed,0,0.10000000,0.00618935
L 98-59 d,1,Transit,2019,Published Confirmed,0,0.13569476,0.00610392
Kepler-407 b,1,Transit,2014,Published Confirmed,0,0.10616487,0.00607246
GJ 9827 c,1,Transit,2017,Published Confirmed,0,0.10714623,0.00604100
LHS 1140 c,1,Transit,2018,Published Confirmed,0,0.11348043,0.00600953
Kepler-78 b,2,Transit,2013,Published Confirmed,0,0.10500000,0.00600000
Kepler-307 c,1,Transit,2013,Published Confirmed,0,0.25100000,0.00600000
Kepler-177 b,1,Transit,2013,Published Confirmed,0,0.25900000,0.00600000
Kepler-11 f,1,Transit,2010,Published Confirmed,0,0.22200000,0.00600000
Kepler-11 b,1,Transit,2010,Published Confirmed,0,0.16100000,0.00600000
GJ 806 b,1,Transit,2023,Published Confirmed,0,0.11874407,0.00597807
LHS 1140 c,1,Transit,2018,Published Confirmed,0,0.11151772,0.00594661
L 98-59 d,1,Transit,2019,Published Confirmed,0,0.14060154,0.00588368
Kepler-78 b,2,Transit,2013,Published Confirmed,0,0.10705683,0.00588365
GJ 9827 c,1,Transit,2017,Published Confirmed,0,0.10081202,0.00585221
GJ 3473 b,2,Transit,2020,Published Confirmed,0,0.11276653,0.00585219
Kepler-85 b,1,Transit,2012,Published Confirmed,0,0.15862281,0.00578929
GJ 357 b,1,Transit,2019,Published Confirmed,0,0.10857347,0.00578926
GJ 1132 b,1,Transit,2015,Published Confirmed,0,0.10630000,0.00578000
TOI-4552 b,1,Transit,2026,Published Confirmed,0,0.09902774,0.00575782
GJ 357 b,1,Transit,2019,Published Confirmed,0,0.10794916,0.00575782
LHS 1140 c,1,Transit,2018,Published Confirmed,0,0.11437238,0.00569487
K2-3 d,1,Transit,2015,Published Confirmed,0,0.14720314,0.00566340
Kepler-100 d,1,Transit,2014,Published Confirmed,0,0.13703298,0.00557875
Kepler-78 b,2,Transit,2013,Published Confirmed,0,0.10955482,0.00556901
LHS 1140 c,1,Transit,2018,Published Confirmed,0,0.10429137,0.00553758
Kepler-109 c,1,Transit,2014,Published Confirmed,0,0.22651480,0.00552127
GJ 3929 b,1,Transit,2022,Published Confirmed,0,0.09724345,0.00550612
GJ 1132 b,1,Transit,2015,Published Confirmed,0,0.09902774,0.00547465
Kepler-102 c,1,Transit,2014,Published Confirmed,0,0.05058444,0.00534880
Kepler-11 f,1,Transit,2010,Published Confirmed,0,0.23195646,0.00534877
GJ 1132 b,1,Transit,2015,Published Confirmed,0,0.10884130,0.00531733
Kepler-78 b,2,Transit,2013,Published Confirmed,0,0.10705683,0.00531731
Kepler-78 b,2,Transit,2013,Published Confirmed,0,0.10714623,0.00528587
Kepler-407 b,1,Transit,2014,Published Confirmed,0,0.10357766,0.00525142
GJ 1132 b,1,Transit,2015,Published Confirmed,0,0.10081185,0.00522292
L 98-59 d,1,Transit,2019,Published Confirmed,0,0.14515147,0.00516002
Kepler-28 b,1,Transit,2011,Published Confirmed,0,0.17477057,0.00512855
K2-138 f,1,Transit,2017,Published Confirmed,0,0.25907753,0.00512853
GJ 1132 b,1,Transit,2015,Published Confirmed,0,0.12757605,0.00512853
GJ 1132 b,1,Transit,2015,Published Confirmed,0,0.10348827,0.00509706
K2-3 d,1,Transit,2015,Published Confirmed,0,0.14452697,0.00503416
TOI-561 b,1,Transit,2020,Published Confirmed,0,0.12695156,0.00500267
Kepler-307 c,1,Transit,2013,Published Confirmed,0,0.25000000,0.00500000
Kepler-138 c,1,Transit,2014,Published Confirmed,0,0.15600000,0.00500000
TOI-270 b,1,Transit,2019,Published Confirmed,0,0.10759230,0.00497124
LHS 1815 b,1,Transit,2020,Published Confirmed,0,0.09706503,0.00497124
TOI-4336 A c,3,Transit,2026,Published Confirmed,0,0.11160694,0.00487685
LTT 1445 A c,3,Transit,2022,Published Confirmed,0,0.10232866,0.00484538
GJ 1252 b,1,Transit,2020,Published Confirmed,0,0.10616487,0.00484538
TOI-178 b,1,Transit,2021,Published Confirmed,0,0.10277456,0.00471950
TOI-270 b,1,Transit,2019,Published Confirmed,0,0.11419415,0.00468806
TOI-270 b,1,Transit,2019,Published Confirmed,0,0.11419415,0.00465660
TOI-270 b,1,Transit,2019,Published Confirmed,0,0.11651372,0.00465660
GJ 9827 c,1,Transit,2017,Published Confirmed,0,0.11062558,0.00456221
TOI-6255 b,1,Transit,2024,Published Confirmed,0,0.09626210,0.00453075
TOI-500 b,1,Transit,2022,Published Confirmed,0,0.10402373,0.00446782
TOI-1776 b,1,Transit,2024,Published Confirmed,0,0.10849581,0.00440489
LHS 1678 c,2,Transit,2021,Published Confirmed,0,0.08760832,0.00440489
Kepler-20 f,2,Transit,2011,Published Confirmed,0,0.08493190,0.00440489
Kepler-409 b,1,Transit,2014,Published Confirmed,0,0.08751911,0.00435650
TRAPPIST-1 c,1,Transit,2016,Published Confirmed,0,0.09421001,0.00434194
TRAPPIST-1 b,1,Transit,2016,Published Confirmed,0,0.09956302,0.00432309
LTT 1445 A c,3,Transit,2022,Published Confirmed,0,0.09545917,0.00431050
TRAPPIST-1 g,1,Transit,2017,Published Confirmed,0,0.10054421,0.00421609
